INSERT INTO names (ID,name,type,gender) VALUES (0, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2901, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2902, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2903, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2904, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2905, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2906, Шерлоке, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2907, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2908, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2909, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2910, Калвертон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2911, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2912, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2913, Шерлоку, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2914, Юрус, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2915, Юрус, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2916, Юрус, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2917, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2918, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2919, Нотабеноиде, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2920, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2921, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2922, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (2923, Адам, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2924, Ева, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2925, Иду, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2926, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2927, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2928, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2929, Виггинс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2930, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2931, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2932, Бейкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2933, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2934, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2935, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2936, Раны, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2937, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2938, Холмсов, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2939, Шерлоком, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2940, Шерлоком, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2941, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2942, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2943, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2944, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2945, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2946, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2947, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2948, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2949, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2950, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2951, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2952, Руди, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2953, Шерринфорд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2954, Шерринфорд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2955, Рай, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2956, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2957, Джоном, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2958, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2959, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2960, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2961, Оскар, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2962, Уайльд, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2963, Брэкнелл, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2964, Слава, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2965, Малин, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2966, Шерринфорд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2967, Шерринфорд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2968, Шерринфорд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2969, Шерринфорд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2970, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2971, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2972, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2973, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2974, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2975, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2976, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2977, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2978, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2979, Идите, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2980, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2981, Ватсона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2982, Брэкнелл, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2983, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2984, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2985, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2986, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2987, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2988, Фэйт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2989, Смит, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2990, Страдивари, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (2991, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2992, Тейлору, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2993, Баха, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2994, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2995, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (2996, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2997, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2998, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (2999, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3000, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3001, Клингоны, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3002, Вейдер, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3003, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (3004, Трое, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3005, Твиттере, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3006, Шерлоку, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3007, Холмсу, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3008, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3009, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3010, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3011, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (3012, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3013, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (3014, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3015, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3016, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3017, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3018, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3019, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3020, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3021, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3022, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3023, Дэвид, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3024, Дэвид, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3025, Эврус, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3026, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3027, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3028, Дэвид, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3029, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3030, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3031, Эванса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3032, Нэйтан, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3033, Гарридеб, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3034, Алекс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3035, Гарридеб, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3036, Ховард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3037, Гарридеб, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3038, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3039, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3040, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3041, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3042, Нэйтан, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3043, Эванса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3044, Нэйтан, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3045, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3046, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3047, Гарридебов, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3048, Тони, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3049, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3050, Ховард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3051, Алекс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3052, Эванса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3053, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3054, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3055, Алекс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3056, Алекса, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3057, Гарридеба, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3058, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3059, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3060, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3061, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3062, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3063, Ирен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3064, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3065, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3066, Хупер, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3067, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3068, Шерли, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (3069, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3070, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3071, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3072, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3073, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3074, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3075, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3076, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3077, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3078, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3079, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (3080, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (3081, Прошу, имя, муж);
